,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
194805,6.36,5.58,-99.99,12.96,5.06,12.46,7.94,11.74,13.62,5.2,-99.99,6.72,7.39,8.39,4.78,11.33,9.02,15.02,8.84,-99.99,9.61,13.45,13.58,1.52,5.19,-99.99,-99.99,6.09,15.2,6.09,6.95,6.66,8.59,7.62,12.22,-99.99,9.76,2.57,16.56,9.86,7.74,7.7,9.76,8.08,8.06,15.24,17.69,7.9,7.49
194806,-10.61,-1.63,-99.99,-4.34,-0.69,-6.33,-12.11,-3.58,-0.54,-3.43,-99.99,1.26,-1.68,-1.28,-0.45,-2.59,-4.34,0.87,-0.86,-99.99,-2.17,1.27,-2.11,-3.59,-3.2,-99.99,-99.99,-7,0.27,2.85,2.15,1.38,0.4,0.9,-2.58,-99.99,-5.65,-6.51,-0.04,-5.01,1.53,-0.61,-2.31,-4.17,3.19,-5.53,-10.92,6.98,1.16
194807,-0.35,-2.74,-99.99,-3.88,-0.29,-10.17,-7.58,-4.25,-5.25,-3.25,-99.99,-6.04,-4.23,-7.19,-10.92,-2.81,-5.66,-3.63,-4.62,-99.99,-6.7,-6.93,-7.87,-1.67,-4.34,-99.99,-99.99,-3.21,-2.5,-8.99,-2.92,-8.35,-6.22,-7.82,-5.63,-99.99,-5.48,-3.7,-3.98,-5.07,-5.93,-6.77,-6.18,-5.84,-4.28,-5.29,-7.26,-5.89,-1.83
194808,-1.33,-0.07,-99.99,-0.3,1.06,5.16,1.7,-0.74,0.16,-1.27,-99.99,-1.84,-1.92,0.09,0.67,0.24,-0.26,6,0.5,-99.99,-0.96,-0.79,-0.98,-0.74,-0.46,-99.99,-99.99,-1.76,-1.1,-1.78,-0.33,-2.15,-1.87,1,2.52,-99.99,1.06,-0.42,0.34,-0.46,0.06,-0.91,1.03,-3.13,-1.34,-0.12,0.26,-0.15,5.63
194809,-9.11,-4.31,-99.99,-1.41,-3.57,-7.46,-7.57,-6.15,-4.25,-3.22,-99.99,1.07,-4.71,-5.12,-5.24,-5.35,-2.87,-4.9,-3.81,-99.99,-4.1,-3.67,-4.95,-2.25,-4.57,-99.99,-99.99,-4.92,-7.53,-6.14,-1.78,-5.59,-5.34,-3.41,-5.37,-99.99,-6.03,-1.2,-6.31,-4.85,-6.5,-6.08,-3.18,-1.27,-1.62,4.97,1.58,-5.79,-1.75
194810,0.82,2.43,-99.99,6.07,3.87,6.56,3.97,1.18,5,1.36,-99.99,7.32,4.51,6.35,0.4,3.78,6.23,12.07,8.6,-99.99,4.84,5.41,7.24,2.32,4.44,-99.99,-99.99,5.34,8.07,7.66,4.86,4.42,7,2.95,3.96,-99.99,8.92,6.2,6.52,5.16,6.37,4.27,3.42,4.15,3.49,8.43,3.92,9.2,2.57
194811,-8.66,-7.65,-99.99,-12.27,-3.39,-12.24,-8.5,-11.98,-8.66,-9.93,-99.99,-8.67,-6.93,-11.04,-11.91,-9.94,-10.37,-16.11,-12.33,-99.99,-11.32,-10.12,-15.62,-13.71,-11.83,-99.99,-99.99,-9.2,-9.71,-14.16,-9.43,-10.36,-9.49,-7.55,-11.67,-99.99,-9.44,-9.32,-12.54,-9.35,-13.44,-11.49,-8.06,-7.18,-3.54,-4.98,-5.95,-12.25,-7.03
194812,0.25,0.82,-99.99,-1.69,-1.22,-1.51,3.16,-3.23,-3.26,-2.86,-99.99,0.84,3.21,1.56,1.91,-2.43,1.03,5.83,1.27,-99.99,1.14,9.69,0.24,3.9,0.56,-99.99,-99.99,0.05,0.69,6.98,2.85,-0.5,-0.66,-0.94,0.06,-99.99,1.14,5.14,4.01,1.73,0.97,-1.37,0.07,-0.84,4.68,7.32,0.93,1.73,-3.12
194901,4.2,4.13,-99.99,7.71,5.08,4.15,5,1.18,0.67,5.54,-99.99,4.26,5.02,2.2,6.66,1.07,0.62,1.62,1.89,-99.99,0.5,-4.4,1.19,1.32,1.03,-99.99,-99.99,3.97,-3.9,-3.87,4.48,4.51,3.47,4.42,2.26,-99.99,2.69,-5.22,-3.2,0.83,1.8,3.76,3.21,3.01,1.88,-3.83,-5.21,1.31,4.04
194902,-8.05,-4.65,-99.99,-1.79,-0.43,-6.07,-0.26,-8.23,-6.7,-4.8,-99.99,-2.77,-2.36,-4.86,-2.43,-1.99,-2.54,-6.61,-5.53,-99.99,-4.39,-9.97,-5.58,-0.47,-5.25,-99.99,-99.99,-0.4,-8.8,-4.62,0.61,-6.76,-6.83,-3.78,-2.91,-99.99,-2.38,7.68,-5.44,-4.4,-6.36,-6.5,-2.49,-3.59,-2,2.12,0.34,-3.94,-2.35
194903,-7.92,7.14,-99.99,9.5,5.19,5.28,6.47,10.54,9.69,4.54,-99.99,6.88,6.01,4.2,5.41,0.21,5.98,4.99,4.1,-99.99,7.41,4.93,6.98,9.32,8.6,-99.99,-99.99,4.56,2.32,7.52,5.34,6.64,4.08,5.72,3.41,-99.99,7.43,4.1,2.31,4.73,6.77,9.04,4.99,5.47,6.73,2.49,12.49,10.79,2.97
194904,-7.23,-2.19,-99.99,-0.4,-1.33,-1.57,0.93,2.09,-4.87,-2.62,-99.99,1.78,-0.18,-4.35,-3.57,-4.65,-4.52,-3.4,-7.14,-99.99,-3.51,-6.02,-6.31,-5.86,-5.06,-99.99,-99.99,-0.59,-4.9,-0.79,0.84,-7.73,3.43,4.7,-4.32,-99.99,-3.15,-4.58,-8.67,-4.68,-2.94,-1.08,-1.22,0.95,0.08,-0.44,-0.63,0.49,-3.63
194905,-0.59,-1.59,-99.99,-0.33,-1.44,-2.94,-4.92,-3.29,-2.85,-3.5,-99.99,-5.82,-1.79,-2.86,-6.14,-3.83,-3.14,-3.45,-8.01,-99.99,-4.19,-6.75,-8.1,-6.48,-8.81,-99.99,-99.99,-6.6,-1.25,-7.02,-0.54,-4.46,-4.76,-3.63,-1.71,-99.99,-10.95,-10.69,-4.8,-6.25,-6.73,-8.76,1.08,-6.36,0.65,-1.51,-1.22,-5.58,0.02
194906,-3.98,-0.82,-99.99,3.72,-0.78,-6.41,0.13,0.47,-2.82,2.28,-99.99,-3.72,2.4,0.26,-2.72,2.06,-1.93,7.63,-3.85,-99.99,-0.51,-4.78,-0.98,-1.02,1.28,-99.99,-99.99,-1.94,-2.08,-0.03,-0.74,3.46,2.11,-0.81,-1.86,-99.99,0.37,-3.75,-4.97,-1.16,-2.69,5.36,2.64,-1.3,-0.25,-1.16,-2.95,-0.66,-2.13
194907,7.25,6.48,-99.99,6.26,4.99,4.86,3.3,5.65,9.43,4.66,-99.99,8.43,4.53,8.03,5.8,6.13,7.37,8.37,7.63,-99.99,6.28,6.95,9.03,3.01,5.13,-99.99,-99.99,3.83,4.1,6.62,5.07,3.87,13.11,2.1,9.64,-99.99,9.67,5.54,8.11,5.52,6.19,2.7,3.62,5.02,6.32,5.7,2.27,5.71,8.54
194908,-3.48,3.11,-99.99,3.19,4.09,2.66,1.84,5.96,4.23,0.78,-99.99,5.85,-0.63,2.54,0.84,1.75,4.15,1.14,0.19,-99.99,3.14,3.01,-0.18,1.59,1.99,-99.99,-99.99,4.41,2.66,7.16,4.2,1.35,8.47,5.15,-1.53,-99.99,0.03,-1.39,0.92,6.02,0.39,3.99,1.7,2.98,2.57,-0.02,6.24,4.46,-0.22
194909,0.12,2.24,-99.99,3.88,3.02,3.19,2.75,3.73,6.46,4.95,-99.99,2.58,3.76,4.09,1.77,3.29,3.03,7.21,4.5,-99.99,3.3,5.93,5.63,6.14,1.72,-99.99,-99.99,4.45,3.7,4.5,4.63,15.09,11.53,1.17,1.73,-99.99,6.56,1.97,3.52,6.58,4.66,6.39,4.11,0.97,2.84,5.68,4.78,6.48,6.61
194910,24.49,2.25,-99.99,4.58,-0.45,2.87,5.11,2.43,4.95,5.7,-99.99,4.44,3.17,2.43,7.05,4.31,5.14,0.11,4.37,-99.99,3.76,4.97,8.01,4.14,4.35,-99.99,-99.99,7.17,0.16,4.62,1,6.21,1.25,2.9,3.1,-99.99,5.65,-1.57,13.1,5.52,4.28,2.91,1.07,4.5,3.98,5.06,6.06,3.16,1.75
194911,-8.29,1.48,-99.99,0.09,1.97,1.27,-0.24,-3.81,1.39,3.32,-99.99,0.02,3.31,2.1,-2.03,-0.98,2.5,1.28,1.64,-99.99,-0.31,0.54,2.18,-1.72,1.11,-99.99,-99.99,-5.7,2.6,-2.17,3.04,-1.73,-2.34,-0.34,1.87,-99.99,1.3,4.1,4.32,1.43,0.39,0.03,0.67,-0.35,4.49,0.01,6,0.51,4.46
194912,14.6,5.75,-99.99,7.75,3.21,16.64,11.76,5.96,7.03,6.79,-99.99,10.91,7.33,8.17,1.17,8.69,7.82,11.71,7.32,-99.99,6.89,9.77,10.2,7.91,5.8,-99.99,-99.99,4.31,-5.41,3.31,4.16,13.93,4.53,8.73,9.42,-99.99,8.81,4.37,7.36,8.29,9.84,8.13,5.89,3.65,3.66,12.19,1.12,5.15,3.23
195001,3.72,5.98,-99.99,4.53,1.73,2.74,0.45,3.48,4.08,3.84,-99.99,-0.06,2.79,0.74,9.88,3.99,2.04,12.41,3.37,-99.99,2.36,12.39,3.91,6.08,7.25,-99.99,-99.99,4.34,8.97,-0.04,3.82,1.51,-0.72,2.65,3.03,-99.99,10.01,0.13,1.53,4.9,7.1,1.43,3.54,1.84,2.76,-1.39,-2.15,2.47,6.67
195002,1.52,0.73,-99.99,-3.08,1.85,4.85,-4.71,1.32,2.79,-2.04,-99.99,8.5,2.63,1.55,10.93,-4.15,2.53,-0.63,2.78,-99.99,0.92,3.62,3.12,9.23,1.55,-99.99,-99.99,-1.53,-0.01,-1.05,2.92,0.88,-1.37,-1.88,3.92,-99.99,6.89,9.67,3.74,0.45,2.59,1.17,1,2.31,4.47,0.69,0.56,1.11,7.77
195003,2.17,0.36,-99.99,-0.38,-1.4,-6.43,-0.08,-4.78,-1.24,2.42,-99.99,-2.08,-3.17,-0.4,-8.18,-3.32,0.76,-4.87,-2.2,-99.99,-0.55,4.98,1.59,-1.88,-5.22,-99.99,-99.99,-4.15,-4.08,5.3,0.83,6.48,-3.98,-1.99,-1.3,-99.99,4.14,-5.02,-3.39,0.81,0.07,-0.79,-1.67,-1.83,-0.75,0.89,-5.74,0.23,2.95
195004,0.21,-0.11,-99.99,1.71,-3.61,1.34,3.18,2.51,4.64,4.36,-99.99,-2.01,7.81,7.34,4.51,6.99,4.17,6.04,8.69,-99.99,3.31,9.92,10.37,17.37,3.49,-99.99,-99.99,12.04,-0.93,5.35,0.22,19.07,-0.05,3.12,2.94,-99.99,13.36,6.82,9.22,8.3,2.1,4.43,2.81,4.91,-0.96,-6.59,7.53,3.97,0.37
195005,17.7,3.08,-99.99,-1.49,2.28,4.57,-5.86,0.55,4.19,5.29,-99.99,6.79,-0.07,4.69,2.23,3.84,4.13,0.99,6.51,-99.99,4.07,-0.71,4.06,-4.4,5.76,-99.99,-99.99,1.66,10.14,9.02,1.22,-2.72,7.3,0.12,2.9,-99.99,-2.17,1.19,3.02,5.9,1.93,2.15,1.7,7.15,2.11,7.81,1.89,2.74,6.82
195006,-11.92,-6.6,-99.99,-5.52,-5.2,-8.97,-9.61,-7.58,-10.27,-6.39,-99.99,-7.69,-6,-8.65,-10.32,-7.76,-9.29,-9.13,-7.72,-99.99,-6.95,-9.91,-9.14,-2.53,-8.59,-99.99,-99.99,-8.62,-8.29,-6.67,-7.43,-9.47,-3.96,-5.8,-10.46,-99.99,-7.83,-3.09,-7.01,-8.15,-7.92,-9.25,-4.07,-6.42,-7.54,-2.76,-11.94,-6.63,-8.03
195007,25.81,5.07,-99.99,4.79,-0.57,-3.62,5.41,-5.13,-2.18,9.15,-99.99,4.2,-5.29,0.9,1.99,12.76,0.26,-4.12,13.06,-99.99,4.62,-0.27,6.11,20.31,21.96,-99.99,-99.99,5.82,20.84,8,-4.72,-2.26,3.37,-2.96,-2.61,-99.99,1.88,-3.27,-1.09,3.89,15.67,9.57,1.29,-3.29,-10.46,-8.33,2.11,5.98,-8.36
195008,0.53,5.06,-99.99,3.25,2.97,6.22,3.81,12.31,7.94,2.37,-99.99,0.61,5.03,7.56,4.77,3.48,5.68,7.3,5.78,-99.99,5.97,7.02,7.33,-3.74,-0.35,-99.99,-99.99,8.08,10.68,4.4,3.91,7.9,13.42,5.41,8.2,-99.99,4.03,4.71,5.38,11.88,1.51,4.62,3.75,6.89,6.34,4.07,7.86,2.31,5.09
195009,-4.01,2.09,-99.99,6.77,5.97,7.72,12.13,16.14,6.08,5.31,-99.99,7.46,5.39,6.69,9.95,6.19,9.25,3.13,4.18,-99.99,6.16,6.98,5.47,-0.39,1.17,-99.99,-99.99,5.74,-0.02,3.06,4.08,4.54,1.61,9.81,7.88,-99.99,8.65,8.07,11.43,6.47,4.87,6.66,6.86,7.79,9.87,8.34,4.46,3.99,4.87
195010,11.57,-0.27,-99.99,-2.02,-2.07,-0.65,-7.51,1.85,-2.09,1,-99.99,3,-0.15,0.82,-1.41,-0.13,-1.51,-4.29,2.9,-99.99,-1.47,-4.93,-2.43,0.63,5.33,-99.99,-99.99,1.42,0.48,-0.08,-0.91,-2.02,-6.38,0.6,-0.11,-99.99,-3.07,2.28,-4.52,-0.09,0.25,-1.22,-1.16,-1,-2.13,3.4,5.8,1.82,1.41
195011,-2.51,2.35,-99.99,-0.95,-0.72,-1.91,-1.59,-4.44,0.18,1.67,-99.99,2.64,3.46,8.8,5.52,0.23,4.01,4.23,7.7,-99.99,3.03,0.94,0.67,8.96,3.06,-99.99,-99.99,9.23,3.35,6.04,-0.81,-1.29,-1.84,-0.86,2.65,-99.99,3.13,5.34,9.16,5.12,6.46,3.83,0.66,-0.2,0.89,4.48,5.93,5.89,0.1
195012,30.04,5.36,-99.99,4.99,0.66,2.79,3.81,4.29,4.36,9.83,-99.99,7.57,5.94,6.92,4.54,10.77,6.57,9.03,9.2,-99.99,11.56,5.51,11.66,14.39,10.66,-99.99,-99.99,13.32,15.61,8.95,3.81,2.26,0.91,5.27,6.24,-99.99,3.96,0.33,3.32,8.02,20.15,6.09,4.49,6.73,-2.17,4.57,4.1,12.27,3.16
195101,1.26,5.8,-99.99,14.96,7.02,10.65,4.58,6.8,8.86,3.56,-99.99,3.36,4.25,6.83,8.81,7.45,9.28,6.27,11.35,-99.99,8.17,10.69,9.15,2.86,5.93,-99.99,-99.99,7.49,4.54,6.75,6,4.31,4.5,9.74,8.72,-99.99,7.65,6.99,9.54,7.96,7.65,6.68,8.22,5.26,3.69,-4.17,16.67,3.62,9.65
195102,6.29,1.9,-99.99,0.8,-0.58,1.64,3.25,-1.22,0.92,0.37,-99.99,3.97,1.64,2.62,3.11,1.86,1.15,3.83,-1.12,-99.99,0.45,2.29,2.08,1.87,-1.42,-99.99,-99.99,0.53,0.87,-0.17,2.65,4.47,1.25,0.32,3.94,-99.99,3.59,4.91,3.53,2.26,-1.18,2.27,0.99,7.72,5.98,1.27,-3.37,0.53,0.11
195103,-9.49,-2.68,-99.99,-4.79,-2.29,-2.98,-6.62,-4.33,-2.57,-3.86,-99.99,0.42,-0.18,-3.11,-0.93,-7.06,0.15,-7.8,-5.25,-99.99,-3.48,-3.98,-4.05,-8.5,-6.6,-99.99,-99.99,-5.95,-6.55,-2.45,-0.85,-1.93,-3.4,-0.39,-2.9,-99.99,-0.15,-5.44,-3.11,-3.12,-4.51,-4.04,-3.5,-6.37,0.95,1.63,-2.37,-1.67,-1.06
195104,5.26,2.34,-99.99,4.77,-0.31,3.23,0.31,2.22,1.21,1.29,-99.99,5.47,9.89,6.91,7.22,1.78,3.86,-0.77,7.2,-99.99,6.71,3.34,5.57,6.84,7.07,-99.99,-99.99,2.64,-2.18,11.5,0.9,2.81,-0.9,3.66,7.01,-99.99,9.33,3.87,6.87,9.18,3.13,2.78,-0.17,-2.89,0.28,0.32,-1.66,7.13,2.52
195105,-3.36,-0.82,-99.99,-0.97,-2.37,-1.71,-4.61,-5.79,-2.04,-0.37,-99.99,-2.43,0.4,-0.35,-2.71,-1.93,-3.72,-4.27,-2.69,-99.99,-2.92,-2.5,-4,-4.29,-4.84,-99.99,-99.99,-1.83,-1.73,-4.17,0.74,-5.98,1.03,-4.84,-2.18,-99.99,-3.94,-5.04,-3.54,-3.12,-5.06,-0.93,-1.81,-6.13,-0.51,-0.18,1.03,-4.03,-1.27
195106,-0.13,-4.4,-99.99,-2.34,-3.87,-4.88,0.82,-5.78,-5.82,-5.02,-99.99,-3.01,-1,-1.56,-1.49,-6.05,-5.08,-6.95,-8.54,-99.99,-6.08,-4.52,-8.42,-8.46,-9.6,-99.99,-99.99,-6.83,-0.93,-1.33,-0.74,-5.38,-5.79,0.22,-2.68,-99.99,-3.03,-1.76,1.79,-1.76,-8.1,-4.92,-2.86,-4.96,0.08,1.2,-0.42,-1.11,-0.46
195107,3.38,2.76,-99.99,4.08,3.01,3.43,6.02,2.18,3.73,0.72,-99.99,8.77,11.34,10.83,8.37,2.82,6.02,4.3,10.82,-99.99,7.51,3.91,5.89,10.39,8.31,-99.99,-99.99,6.68,3.23,10.99,5.08,7.4,-0.43,1.57,6.83,-99.99,7.31,3.91,4.95,9.76,8.32,5.63,2.5,2.6,7.04,3.33,-0.67,6.05,2.37
195108,12.95,3.39,-99.99,2.8,2.29,3.68,6.63,3.51,4.92,3.07,-99.99,3.01,-1.6,3.47,6.38,2.46,4.93,-0.28,9.42,-99.99,4.6,7.22,6.74,5.34,5.22,-99.99,-99.99,13.55,8.81,4.58,2.92,6.56,5.96,3.66,5.27,-99.99,4.59,-0.21,7.71,4.22,2.06,3.45,4.65,2.46,4.31,2.07,3.58,6.94,3.48
195109,-3.12,0.54,-99.99,-0.8,1.61,5.52,14.48,-0.89,1.42,-0.4,-99.99,0.23,-0.04,1.96,1.25,0.37,2.35,9.66,2.77,-99.99,3.09,3.58,3.12,4.63,1.72,-99.99,-99.99,4.97,3.42,1.98,1.03,0.57,0.19,-0.24,0.92,-99.99,1.66,6.22,10.8,1.16,4.06,4.28,2.3,-0.53,0.92,2.58,-2.76,2.24,-1.5
195110,-5.39,-1.51,-99.99,-1.9,-1.23,-2.31,-4.74,-0.26,-1.21,-2.55,-99.99,-5.11,-3.17,-5.61,-3.04,-4.11,-2.57,1.04,-1.47,-99.99,-2.57,-4.27,-2.34,-1.68,-0.99,-99.99,-99.99,-0.4,-0.64,-0.91,0.97,-6.55,-0.29,-0.03,-2.06,-99.99,-2.01,-6.16,-5.95,-4.27,-4.93,-5.96,-3.39,-0.46,0.95,-6.31,4.32,-2.44,-5.86
195111,1.46,-0.54,-99.99,-1.03,0.38,0.62,-2.65,2.16,0.19,-1.42,-99.99,-3.05,-0.87,1.17,1.38,-1.65,-0.6,0.62,0.04,-99.99,1.37,3.85,0.08,-2.19,0.06,-99.99,-99.99,-0.64,1.87,-0.78,1.94,4.73,0.74,2.89,-0.24,-99.99,-0.21,4.17,1.02,0.95,3.06,1.13,1.12,0.38,4.87,-3.13,5.27,1.99,1.77
195112,6.96,0.96,-99.99,0.5,0.26,-0.44,-2.13,-2.32,2.53,0.29,-99.99,0.09,4.02,5.12,1.38,-0.03,1.44,-0.97,0.38,-99.99,3,1.79,1.82,2.65,-0.03,-99.99,-99.99,-2.26,-1.74,2.59,2.82,0.58,-0.25,0.15,3.46,-99.99,5.99,9.31,3.67,2.13,1.02,2.06,-0.73,-3.04,2.34,7.64,-1.99,5.15,1.98
195201,-2.05,0.36,-99.99,2.15,2.94,3.79,0.7,1.2,0.53,1.18,-99.99,0.3,3.11,0.78,0.32,-2.46,0.39,1.22,3.6,-99.99,0.92,1.81,1.01,3.89,1.26,-99.99,-99.99,4.29,4.72,7.3,3.26,2,3.63,-0.57,-0.76,-99.99,-2.85,1.42,-3.05,1.38,1.41,0.26,-0.31,6.42,1.89,1.53,2.69,3.87,2.11
195202,-1.16,-0.71,-99.99,-2.67,-1.33,-0.66,-1.37,-1.71,-2.66,-2.07,-99.99,-6.3,-2.82,-3.59,-3.99,-2.83,-0.86,1.2,-5.24,-99.99,-1.38,-2.14,-2.14,-3.88,-2.57,-99.99,-99.99,-4.92,0.08,-2.8,-0.15,-1.36,-4.48,-2.41,-2.32,-99.99,-1.45,11.81,-3.78,-2.95,-1.87,-2.74,-2.02,2.89,1.97,-1.94,-1.68,-1.21,-3.68
195203,1.17,1.54,-99.99,-0.56,0.85,-0.36,2.55,1.17,1.5,2.19,-99.99,3.33,-0.62,1.79,1.97,3.38,3.37,4.64,2.23,-99.99,3.39,4.94,4.62,1.45,2.23,-99.99,-99.99,1.13,-1.96,8.18,1.69,0.09,-1.85,3.29,2.16,-99.99,1.58,-5.81,2.52,2.23,6.21,0.34,1.9,3.6,3.56,6.19,8.89,1.6,1.71
195204,-2.93,-2.63,-99.99,-5.78,-3.62,-4.12,-5.28,-0.29,-5.39,-3.6,-99.99,-4.97,-4.79,-7.91,-3.93,-5.23,-5.14,-5.02,-7.28,-99.99,-4.44,-2.7,-5.48,-6.59,-1.58,-99.99,-99.99,-7.62,-6.37,-7.89,-1.75,-3.59,-3.08,-5.11,-3.21,-99.99,-2.91,-5.06,-8.79,-5.49,-3.31,-4.82,-2.28,-1.38,1.55,-0.78,-4.76,-7.44,-1.51
195205,4.07,0.64,-99.99,3.38,1.32,5.51,-7.41,5.26,-1.05,1.48,-99.99,2.69,0.62,3.35,-1.46,3.94,1.95,0.56,2.34,-99.99,2.71,1.1,3.04,5.88,1.95,-99.99,-99.99,1.79,2.79,3.3,3.2,0.44,-0.89,3.43,0.26,-99.99,3.84,-0.97,1.49,1.33,4.02,2.19,2.97,1.82,3.52,3.62,2.48,3.22,1.58
195206,-0.82,1.42,-99.99,2.4,1.55,2.21,2.73,-1.76,2.41,2.82,-99.99,1.95,0.68,3.17,0.14,2.87,1.29,9.19,4.74,-99.99,2.39,4.94,2.92,8.56,3.32,-99.99,-99.99,1.58,3.89,4.47,1.59,2.18,6.68,2.24,2.25,-99.99,4.71,-0.85,1.65,3.42,6.19,3.2,3.35,-0.8,1.7,4.37,3.89,1.8,-0.25
195207,-0.25,-0.29,-99.99,4.61,-0.45,-1.58,-0.38,2.03,-0.25,0.5,-99.99,-1.73,-2.35,-0.68,3.44,-0.67,1.05,10.07,2.53,-99.99,2.86,2.4,1.83,0.05,1.49,-99.99,-99.99,2.35,-2.15,-0.71,1.89,3.11,-4.86,2.24,1.08,-99.99,0.2,-1.77,1.34,3.31,-0.51,-0.77,2.03,0.05,3.4,0.87,3.54,1.31,1.54
195208,-1.39,1.44,-99.99,0.23,0.88,3.65,2.62,-0.43,1.22,-0.85,-99.99,-0.74,0.18,-0.76,0.28,0.86,0.11,1.53,-1.95,-99.99,-0.38,0.63,0.6,0.36,-1.25,-99.99,-99.99,0.6,-1.73,-2.41,2.13,0.64,-2.78,-0.1,-0.32,-99.99,1.95,0.46,-0.89,0.27,-1.18,-0.78,-0.3,2.72,-0.01,-0.15,11.03,-1.36,2.85
195209,-1.37,-2.18,-99.99,-7.08,-0.21,-1.54,0.65,-1.68,-1.24,-0.26,-99.99,0.3,-2.93,-3.77,-3.72,-3.68,-1.57,-3.64,-3.65,-99.99,-1.33,2.95,-0.18,-1.57,-1.71,-99.99,-99.99,-1.13,-2.19,-4.48,0.6,2.28,-3.53,-0.92,-0.15,-99.99,-1.12,-0.74,-5.03,-0.41,-2.41,-0.11,-1.11,-0.18,0.81,1.08,5.74,-1.18,2.04
195210,2.7,-1.07,-99.99,-2.01,2.01,0.17,-4.14,0.72,-0.02,-3.37,-99.99,-0.25,-1.84,-2.35,-1.7,-5.34,-2.55,-1.06,-1.8,-99.99,-1.64,0.4,-0.43,1.62,-1.18,-99.99,-99.99,-3.38,-1.38,0.34,-0.2,0,3.28,0.11,-2.84,-99.99,0.76,-4.12,-0.49,-1.72,0.56,1.39,-1.33,-3.02,-1.01,-1.27,-2.72,-3.84,-3.42
195211,6.04,4.06,-99.99,7.73,6.45,5.12,6.42,5.74,3.9,5.56,-99.99,1.44,6.52,6.74,6.38,4.43,6.76,3.13,7.08,-99.99,6.57,7.35,7.26,4.83,6.49,-99.99,-99.99,3.5,3.89,2.09,5.02,5.77,0.1,2.28,4.72,-99.99,7.48,4.29,5.48,7.02,7.1,5.79,3.55,1.63,6.98,6.2,4.36,6.57,6.12
195212,-9.01,0.92,-99.99,-1.41,2.13,6.06,5.39,2.34,0.71,4.49,-99.99,0.14,-0.37,2.63,-0.09,4.83,1.27,-0.21,2.38,-99.99,1.38,1.39,2.35,2.93,1.27,-99.99,-99.99,2.47,0.61,5.76,1.87,0.76,-1.51,2.65,2.13,-99.99,13.91,2.83,0.26,2.46,3.2,2.53,0.72,0.74,1.4,0.58,10.74,9.03,-0.04
195301,3.92,2.65,-99.99,3.63,3.57,4.05,0.98,2.19,5.07,4.3,-99.99,0.38,-3.16,-0.4,2.56,1.34,3.94,-1.13,2.76,-99.99,2.91,1.54,4.35,8.58,5.28,-99.99,-99.99,8.58,4.36,-2.71,1.08,6.22,2.16,1.34,2.74,-99.99,1.81,-0.71,-0.37,0.98,3.67,3.92,1.27,7.81,0.8,1.83,3.39,-1.21,3.93
195302,-6.86,1.92,-99.99,-0.2,3.16,2.34,3.26,6.54,2.45,7.02,-99.99,0.96,2.39,-1.29,1.24,2.27,1.11,1.49,0.82,-99.99,2.21,1.29,1.3,1.34,1.29,-99.99,-99.99,4.89,-3.25,1.17,1.06,4.57,0.17,2.25,-0.1,-99.99,-2.27,2.55,-2.3,1.88,-0.95,-1.61,0.85,4.63,1.54,-1.88,-0.04,0.98,-0.98
195303,5.56,-0.55,-99.99,-1.02,-3.01,6.86,5.09,0.3,-2.04,-1.71,-99.99,-0.54,0.13,-0.15,-0.05,-2.48,-0.89,0.2,-3.77,-99.99,-1.2,-3.27,-2.65,-5.67,-2.1,-99.99,-99.99,-6.68,-4.75,4.22,0.5,-1.32,3.69,-0.17,-1.67,-99.99,-1.85,3.35,-2.47,-1.21,-2.12,-0.62,0.03,-0.6,-1.44,-0.92,2.65,1.27,0.15
195304,8.17,-0.33,-99.99,-3.23,1.25,-3.05,0.07,-0.61,-2.86,0.2,-99.99,-3.26,-2.24,-3.84,-1.64,-3.04,-1.9,-2.11,-2.36,-99.99,-1.8,-2.33,-2.8,-4.91,-2.88,-99.99,-99.99,-2.88,-4.03,-3.53,-3.1,4.63,0,-4.74,-4.17,-99.99,-0.23,-2.07,-4.61,-2.54,-2.65,-2.15,-1.17,-4.73,-2.98,-2.49,-1.71,-5.08,-2.01
195305,3.93,0.65,-99.99,-0.12,0.8,2.55,0.46,-0.9,-1.06,3.87,-99.99,0.88,0.58,-0.62,0.89,-1.28,-0.03,-1.19,1.27,-99.99,0.2,-0.66,-0.84,1.91,3.12,-99.99,-99.99,-2.31,-0.85,1.95,-0.34,0.51,4.44,1.68,0,-99.99,1.88,0.23,-1.18,0.94,3.45,0.34,0.92,-0.21,1.35,-4.42,2.59,-0.66,1.65
195306,5.04,-3.89,-99.99,-1.2,-1.23,-4.88,-2.32,-5.11,-5.25,-3.65,-99.99,-1.63,-3.6,-3.01,-0.29,-2.19,-4.58,-5.16,-3.27,-99.99,-4.01,-3.73,-4.74,-4.35,-5.12,-99.99,-99.99,-4.08,-1.78,-1.41,-2.84,1.78,-0.44,-2.2,-1.9,-99.99,-3.59,1.87,-3.82,-2.02,-2.71,-5.93,-2.4,-4.23,-3.76,-0.93,-3.78,-3.23,-2.25
